frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,gender,Distracted,location,fashionPersonality,judgmentCalls,age,weight,disability,Crossed,relativePosition
931,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00931.jpg,8,692.83,793.84,743.47,885.78,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
932,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00932.jpg,8,695.51,794.19,746.14,886.13,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
933,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00933.jpg,8,698.19,794.53,748.82,886.47,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
934,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00934.jpg,8,700.86,794.88,751.5,886.82,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
935,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00935.jpg,8,703.54,795.22,754.17,887.16,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
936,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00936.jpg,8,706.22,795.57,756.85,887.51,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
937,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00937.jpg,8,708.89,795.91,759.53,887.86,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
938,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00938.jpg,8,711.57,796.26,762.2,888.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
939,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00939.jpg,8,714.24,796.6,764.88,888.55,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
940,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00940.jpg,8,716.92,796.95,767.55,888.89,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
941,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00941.jpg,8,719.6,797.29,770.23,889.24,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
942,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00942.jpg,8,722.27,797.64,772.91,889.58,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
943,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00943.jpg,8,725.3,797.71,775.93,889.65,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
944,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00944.jpg,8,728.32,797.78,778.95,889.73,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
945,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00945.jpg,8,731.34,797.86,781.97,889.8,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
946,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00946.jpg,8,734.36,797.93,784.99,889.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
947,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00947.jpg,8,737.38,798.0,788.01,889.94,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
948,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00948.jpg,8,740.4,798.07,791.04,890.01,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
949,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00949.jpg,8,743.42,798.14,794.06,890.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
950,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00950.jpg,8,746.45,798.22,797.08,890.16,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
951,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00951.jpg,8,749.47,798.29,800.1,890.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
952,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00952.jpg,8,752.49,798.36,803.12,890.3,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
953,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00953.jpg,8,755.51,798.43,806.14,890.37,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
954,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00954.jpg,8,758.53,798.5,809.17,890.45,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
955,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00955.jpg,8,761.55,798.57,812.19,890.52,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
956,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00956.jpg,8,764.58,798.65,815.21,890.59,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
957,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00957.jpg,8,767.6,798.72,818.23,890.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
958,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00958.jpg,8,770.62,798.79,821.25,890.73,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
959,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00959.jpg,8,773.64,798.86,824.27,890.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
960,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00960.jpg,8,776.66,798.93,827.29,890.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
961,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00961.jpg,8,779.68,799.01,830.32,890.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
962,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00962.jpg,8,782.7,799.08,833.34,891.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
963,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00963.jpg,8,785.73,799.15,836.36,891.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
964,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00964.jpg,8,788.75,799.22,839.38,891.16,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
965,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00965.jpg,8,791.77,799.29,842.4,891.24,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
966,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00966.jpg,8,794.79,799.37,845.42,891.31,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
967,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00967.jpg,8,797.81,799.44,848.45,891.38,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
968,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00968.jpg,8,800.83,799.51,851.47,891.45,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
969,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00969.jpg,8,803.86,799.58,854.49,891.52,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
970,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00970.jpg,8,806.88,799.65,857.51,891.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
971,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00971.jpg,8,809.9,799.73,860.53,891.67,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
972,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00972.jpg,8,812.92,799.8,863.55,891.74,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
973,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00973.jpg,8,815.94,799.87,866.58,891.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
974,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00974.jpg,8,818.96,799.94,869.6,891.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
975,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00975.jpg,8,821.99,800.01,872.62,891.96,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
976,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00976.jpg,8,825.01,800.09,875.64,892.03,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
977,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00977.jpg,8,828.03,800.16,878.66,892.1,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
978,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00978.jpg,8,831.05,800.23,881.68,892.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
979,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00979.jpg,8,834.66,799.64,885.69,893.1,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
980,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00980.jpg,8,838.26,799.06,889.7,894.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
981,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00981.jpg,8,841.87,798.47,893.71,894.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
982,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00982.jpg,8,845.48,797.89,897.71,895.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
983,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00983.jpg,8,849.09,797.3,901.72,896.79,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
984,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00984.jpg,8,852.69,796.71,905.73,897.72,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
985,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00985.jpg,8,856.3,796.13,909.74,898.64,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
986,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00986.jpg,8,859.91,795.54,913.74,899.57,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
987,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00987.jpg,8,863.52,794.96,917.75,900.49,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
988,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00988.jpg,8,867.12,794.37,921.76,901.42,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
989,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00989.jpg,8,870.73,793.79,925.77,902.34,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
990,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00990.jpg,8,874.34,793.2,929.77,903.27,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
991,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00991.jpg,8,877.95,792.61,933.78,904.19,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
992,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00992.jpg,8,881.55,792.03,937.79,905.11,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
993,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00993.jpg,8,885.16,791.44,941.8,906.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
994,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00994.jpg,8,888.77,790.86,945.8,906.96,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
995,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00995.jpg,8,892.38,790.27,949.81,907.89,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
996,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00996.jpg,8,895.98,789.68,953.82,908.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
997,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00997.jpg,8,899.59,789.1,957.83,909.74,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
998,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00998.jpg,8,903.2,788.51,961.83,910.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
999,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00999.jpg,8,906.81,787.93,965.84,911.59,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1000,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01000.jpg,8,910.41,787.34,969.85,912.51,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1001,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01001.jpg,8,914.02,786.76,973.86,913.43,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1002,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01002.jpg,8,917.63,786.17,977.86,914.36,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1003,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01003.jpg,8,921.23,785.58,981.87,915.28,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1004,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01004.jpg,8,924.84,785.0,985.88,916.21,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1005,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01005.jpg,8,928.45,784.41,989.89,917.13,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1006,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01006.jpg,8,932.06,783.83,993.89,918.06,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1007,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01007.jpg,8,935.66,783.24,997.9,918.98,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1008,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01008.jpg,8,939.27,782.65,1001.91,919.91,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1009,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01009.jpg,8,942.88,782.07,1005.92,920.83,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1010,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01010.jpg,8,946.49,781.48,1009.92,921.76,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1011,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01011.jpg,8,950.09,780.9,1013.93,922.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1012,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01012.jpg,8,953.7,780.31,1017.94,923.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1013,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01013.jpg,8,957.31,779.73,1021.95,924.53,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1014,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01014.jpg,8,960.92,779.14,1025.95,925.45,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1015,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01015.jpg,8,964.52,778.55,1029.96,926.38,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1016,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01016.jpg,8,968.13,777.97,1033.97,927.3,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1017,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01017.jpg,8,971.74,777.38,1037.98,928.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1018,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01018.jpg,8,975.35,776.8,1041.98,929.15,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1019,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01019.jpg,8,978.95,776.21,1045.99,930.08,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1020,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01020.jpg,8,982.56,775.62,1050.0,931.0,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1021,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01021.jpg,8,988.94,774.52,1058.1,932.63,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1022,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01022.jpg,8,995.32,773.42,1066.21,934.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1023,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01023.jpg,8,1001.7,772.32,1074.31,935.89,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1024,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01024.jpg,8,1008.08,771.21,1082.41,937.52,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1025,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01025.jpg,8,1014.46,770.11,1090.52,939.15,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1026,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01026.jpg,8,1020.83,769.01,1098.62,940.78,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1027,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01027.jpg,8,1027.21,767.9,1106.73,942.41,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1028,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01028.jpg,8,1033.59,766.8,1114.83,944.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1029,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01029.jpg,8,1039.97,765.7,1122.93,945.67,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1030,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01030.jpg,8,1046.35,764.59,1131.04,947.3,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1031,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01031.jpg,8,1052.73,763.49,1139.14,948.93,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
1032,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_01032.jpg,8,1059.11,762.39,1147.24,950.56,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
